meter_id,energy_import,energy_export,datetime,import_consumption,export_consumption
14381705,1458746.0,650204.0,2025-06-04 00:45:00,0.246,0.0
14381705,1459027.0,650204.0,2025-06-04 01:00:00,0.281,0.0
14381705,1459243.0,650204.0,2025-06-04 01:15:00,0.216,0.0
14381705,1459465.0,650204.0,2025-06-04 01:30:00,0.222,0.0
14381705,1459668.0,650204.0,2025-06-04 01:45:00,0.203,0.0
14381705,1459919.0,650204.0,2025-06-04 02:00:00,0.251,0.0
14381705,1460141.0,650204.0,2025-06-04 02:15:00,0.222,0.0
14381705,1460348.0,650204.0,2025-06-04 02:30:00,0.207,0.0
14381705,1460596.0,650204.0,2025-06-04 02:45:00,0.248,0.0
14381705,1460800.0,650204.0,2025-06-04 03:00:00,0.204,0.0
14381705,1461027.0,650204.0,2025-06-04 03:15:00,0.227,0.0
14381705,1461268.0,650204.0,2025-06-04 03:30:00,0.241,0.0
14381705,1461481.0,650204.0,2025-06-04 03:45:00,0.213,0.0
14381705,1461688.0,650204.0,2025-06-04 04:00:00,0.207,0.0
14381705,1461917.0,650204.0,2025-06-04 04:15:00,0.229,0.0
14381705,1462154.0,650204.0,2025-06-04 04:30:00,0.237,0.0
14381705,1462379.0,650204.0,2025-06-04 04:45:00,0.225,0.0
14381705,1462580.0,650204.0,2025-06-04 05:00:00,0.201,0.0
14381705,1462813.0,650204.0,2025-06-04 05:15:00,0.233,0.0
14381705,1463000.0,650204.0,2025-06-04 05:30:00,0.187,0.0
14381705,1463117.0,650204.0,2025-06-04 05:45:00,0.117,0.0
14381705,1463155.0,650218.0,2025-06-04 06:00:00,0.038,0.014
14381705,1463199.0,650266.0,2025-06-04 06:15:00,0.044,0.048
14381705,1463200.0,650376.0,2025-06-04 06:30:00,0.001,0.11
14381705,1463201.0,650544.0,2025-06-04 06:45:00,0.001,0.168
14381705,1463202.0,650803.0,2025-06-04 07:00:00,0.001,0.259
14381705,1463202.0,651202.0,2025-06-04 07:15:00,0.0,0.399
14381705,1463202.0,651696.0,2025-06-04 07:30:00,0.0,0.494
14381705,1463202.0,652424.0,2025-06-04 07:45:00,0.0,0.728
14381705,1463255.0,653337.0,2025-06-04 08:00:00,0.053,0.913
14381705,1463257.0,654224.0,2025-06-04 08:15:00,0.002,0.887
14381705,1463723.0,654480.0,2025-06-04 08:30:00,0.466,0.256
14381705,1465051.0,654480.0,2025-06-04 08:45:00,1.328,0.0
14381705,1466087.0,654485.0,2025-06-04 09:00:00,1.036,0.005
14381705,1466310.0,654744.0,2025-06-04 09:15:00,0.223,0.259
14381705,1466370.0,655053.0,2025-06-04 09:30:00,0.06,0.309
14381705,1466933.0,655714.0,2025-06-04 09:45:00,0.563,0.661
14381705,1466945.0,656868.0,2025-06-04 10:00:00,0.012,1.154
14381705,1466975.0,657953.0,2025-06-04 10:15:00,0.03,1.085
14381705,1466975.0,659064.0,2025-06-04 10:30:00,0.0,1.111
14381705,1467160.0,659646.0,2025-06-04 10:45:00,0.185,0.582
14381705,1467332.0,659966.0,2025-06-04 11:00:00,0.172,0.32
14381705,1467332.0,661795.0,2025-06-04 11:15:00,0.0,1.829
14381705,1467337.0,663648.0,2025-06-04 11:30:00,0.005,1.853
14381705,1467358.0,665318.0,2025-06-04 11:45:00,0.021,1.67
14381705,1467378.0,667425.0,2025-06-04 12:00:00,0.02,2.107
14381705,1467386.0,670057.0,2025-06-04 12:15:00,0.008,2.632
14381705,1467488.0,671900.0,2025-06-04 12:30:00,0.102,1.843
14381705,1467857.0,672273.0,2025-06-04 12:45:00,0.369,0.373
14381705,1467985.0,673378.0,2025-06-04 13:00:00,0.128,1.105
14381705,1468249.0,674601.0,2025-06-04 13:15:00,0.264,1.223
14381705,1468545.0,675354.0,2025-06-04 13:30:00,0.296,0.753
14381705,1468545.0,677744.0,2025-06-04 13:45:00,0.0,2.39
14381705,1468545.0,680860.0,2025-06-04 14:00:00,0.0,3.116
14381705,1468545.0,682850.0,2025-06-04 14:15:00,0.0,1.99
14381705,1468545.0,685835.0,2025-06-04 14:30:00,0.0,2.985
14381705,1468581.0,688181.0,2025-06-04 14:45:00,0.036,2.346
14381705,1468581.0,690716.0,2025-06-04 15:00:00,0.0,2.535
14381705,1468608.0,693460.0,2025-06-04 15:15:00,0.027,2.744
14381705,1468691.0,695185.0,2025-06-04 15:30:00,0.083,1.725
14381705,1468691.0,697436.0,2025-06-04 15:45:00,0.0,2.251
14381705,1468691.0,699947.0,2025-06-04 16:00:00,0.0,2.511
14381705,1468691.0,700927.0,2025-06-04 16:15:00,0.0,0.98
14381705,1468692.0,701657.0,2025-06-04 16:30:00,0.001,0.73
14381705,1468692.0,702355.0,2025-06-04 16:45:00,0.0,0.698
14381705,1468741.0,703109.0,2025-06-04 17:00:00,0.049,0.754
14381705,1468741.0,704531.0,2025-06-04 17:15:00,0.0,1.422
14381705,1468741.0,706321.0,2025-06-04 17:30:00,0.0,1.79
14381705,1468768.0,708289.0,2025-06-04 17:45:00,0.027,1.968
14381705,1468768.0,711059.0,2025-06-04 18:00:00,0.0,2.77
14381705,1468768.0,713388.0,2025-06-04 18:15:00,0.0,2.329
14381705,1468768.0,716526.0,2025-06-04 18:30:00,0.0,3.138
14381705,1468768.0,719284.0,2025-06-04 18:45:00,0.0,2.758
14381705,1468768.0,721676.0,2025-06-04 19:00:00,0.0,2.392
14381705,1468768.0,723818.0,2025-06-04 19:15:00,0.0,2.142
14381705,1468768.0,725705.0,2025-06-04 19:30:00,0.0,1.887
14381705,1468768.0,727237.0,2025-06-04 19:45:00,0.0,1.532
14381705,1468768.0,728268.0,2025-06-04 20:00:00,0.0,1.031
14381705,1468768.0,728742.0,2025-06-04 20:15:00,0.0,0.474
14381705,1468768.0,728977.0,2025-06-04 20:30:00,0.0,0.235
14381705,1468844.0,728988.0,2025-06-04 20:45:00,0.076,0.011
14381705,1469009.0,728988.0,2025-06-04 21:00:00,0.165,0.0
14381705,1469173.0,728988.0,2025-06-04 21:15:00,0.164,0.0
14381705,1469331.0,728988.0,2025-06-04 21:30:00,0.158,0.0
14381705,1469495.0,728988.0,2025-06-04 21:45:00,0.164,0.0
14381705,1469650.0,728988.0,2025-06-04 22:00:00,0.155,0.0
14381705,1469814.0,728988.0,2025-06-04 22:15:00,0.164,0.0
14381705,1469963.0,728988.0,2025-06-04 22:30:00,0.149,0.0
14381705,1470152.0,728988.0,2025-06-04 22:45:00,0.189,0.0
14381705,1470325.0,728988.0,2025-06-04 23:00:00,0.173,0.0
14381705,1470529.0,728988.0,2025-06-04 23:15:00,0.204,0.0
14381705,1470700.0,728988.0,2025-06-04 23:30:00,0.171,0.0
14381705,1470848.0,728988.0,2025-06-04 23:45:00,0.148,0.0
14381705,1471010.0,728988.0,2025-06-05 00:00:00,0.162,0.0
14381705,1471153.0,728988.0,2025-06-05 00:15:00,0.143,0.0
14381705,1471337.0,728988.0,2025-06-05 00:30:00,0.184,0.0
14381705,1471481.0,728988.0,2025-06-05 00:45:00,0.144,0.0
14381705,1471638.0,728988.0,2025-06-05 01:00:00,0.157,0.0
